address,age,area,bedroom,direction,elevator,floor,furnished,lat,link,livingroom,lon,title,totalFloor,totalPrice,unitPrice
华堂高尔夫,2010,84,3, 南 , 无电梯,高楼层, 精装 ,39.973746,http://bj.lianjia.com/xiaoqu/2011047759539/,2,116.773054,华堂高尔夫公寓  LOFT  精装三居诚心出售,13,350,41298
时尚街区东区,2005,67,1, 南 , 有电梯,低楼层, 精装 ,39.888623,http://bj.lianjia.com/xiaoqu/1111027379547/,1,116.674125,满五年家庭一套住房，全南一居，并带独立餐厅 位置好,21,380,56364
庚坊国际,2003,50,1, 北 , 有电梯,中楼层, 精装 ,39.978364,http://bj.lianjia.com/xiaoqu/1111027374556/,1,116.371593,庚坊国际一居满五年 北向户型方正无遮挡,16,395,77772
福城上上城二季,2009,138,3, 南 北 , 无电梯,高楼层, 毛坯 ,39.963419,http://bj.lianjia.com/xiaoqu/2011047732958/,1,116.798268,上上城二季南北向三居 满两年  看房随时,15,385,27897
西荣阁,2010,69,2, 东南 , 有电梯,中楼层, 精装 ,39.941488,http://bj.lianjia.com/xiaoqu/1111027379341/,1,116.285659,四环内 酒店式公寓 小户型两居 不限购可注册,13,305,43791
加州水郡三期,2009,92,2, 南 北 , 有电梯,中楼层, 精装 ,39.773701,http://bj.lianjia.com/xiaoqu/1111027377579/,1,116.170695,加州水郡 二次装修拎包入住 南北通透两居,14,300,32560
星光佳园,2000,121,3, 东 西 , 无电梯,高楼层, 其他 ,39.795042,http://bj.lianjia.com/xiaoqu/1111027380760/,2,116.351575,星光佳园 舒适三居 东西通透 原值高满两年,6,360,29630
望都家园,2000,89,2, 南 北 , 无电梯,高楼层, 精装 ,40.122853,http://bj.lianjia.com/xiaoqu/1111027380174/,2,116.423882,望都家园 两居 南北通透 采光好,6,380,42697
尚东阁,2009,78,1, 南 , 有电梯,低楼层, 简装 ,39.920154,http://bj.lianjia.com/xiaoqu/1111027379152/,0,116.589955,尚东阁  南向大开间  满五年,18,380,48218
郝庄家园西区,2002,105,3, 南 北 , 无电梯,中楼层, 精装 ,40.220464,http://bj.lianjia.com/xiaoqu/1111027376950/,2,116.215859,南北通透正规三居户型布局合理3层  层采光好,6,315,29943
富丰路8号院,2000,74,2, 南 北 , 无电梯,高楼层, 简装 ,39.841413,http://bj.lianjia.com/xiaoqu/1111027374202/,1,116.285465,满五年 南北通透 产权清晰 小区环境好,6,360,48213
芳古园一区,1992,57,2, 南 北 , 无电梯,高楼层, 简装 ,39.874515,http://bj.lianjia.com/xiaoqu/1111027374223/,1,116.431165,南二环 方庄 芳古园 南北两居 采光好,6,358,62654
南苑北里二区,1995,68,2, 南 , 无电梯,高楼层, 简装 ,39.813874,http://bj.lianjia.com/xiaoqu/1111027378659/,1,116.407635,三营门 南中轴路西侧 南向两居 采光好 不临街,6,320,46743
永泰东里,1996,58,2, 南 北 , 无电梯,低楼层, 简装 ,40.040209,http://bj.lianjia.com/xiaoqu/1111027382073/,1,116.367137,永泰东里 南北通透 二层 8号线永泰庄地铁口,6,370,63794
纳丹堡,2009,123,3, 南 北 , 无电梯,高楼层, 精装 ,39.979875,http://bj.lianjia.com/xiaoqu/2011047640649/,2,116.779959,纳丹堡  精装三居室  高楼层视野好 拎包入住,27,345,28049
天子庄园五期,2010,148,3, 南 北 , 无电梯,中楼层, 其他 ,39.958299,http://bj.lianjia.com/xiaoqu/2011047776570/,1,116.880219,天子庄园五期 3室1厅 300万,12,300,20271
忆江南,2008,139,3, 东 南 北 , 无电梯,低楼层, 精装 ,39.958434,http://bj.lianjia.com/xiaoqu/2011047710291/,2,116.846026,忆江南 东南北朝向 精装大三居   ,24,340,24293
欧逸丽庭一期,2008,118,3, 南 北 , 无电梯,中楼层, 精装 ,39.949673,http://bj.lianjia.com/xiaoqu/2011047792136/,2,116.792459,欧逸丽庭，南北通透，精装修，三居室，双卫生间,6,360,30432
石佛营东里小区,1992,62,2, 东 , 无电梯,高楼层, 简装 ,39.942333,http://bj.lianjia.com/xiaoqu/1111027379227/,1,116.509126,石佛营东里小区 2室1厅 345万,12,345,55007
林肯公园,2009,68,2, 东南 , 有电梯,低楼层, 精装 ,39.814896,http://bj.lianjia.com/xiaoqu/1111027377957/,1,116.50404,不限购  精装修  邻近地铁  带燃气  拎包入住,24,340,49657
枣园小区,1997,92,3, 南 北 , 无电梯,中楼层, 精装 ,39.757413,http://bj.lianjia.com/xiaoqu/1111027382766/,2,116.334045,南北通透三居室 精装修  满五年,7,350,38023
首座绿洲,2003,61,1, 北 , 有电梯,低楼层, 简装 ,39.857338,http://bj.lianjia.com/xiaoqu/1111027379725/,1,116.388786,首座绿洲 正规一居室 满五年 近地铁,21,360,59017
水碓子东路,1985,55,2, 南 北 , 无电梯,高楼层, 简装 ,39.93278,http://bj.lianjia.com/xiaoqu/1111027379191/,1,116.479732,水碓子东路南北通透两居室 采光好 前后对花园,6,375,67362
石佛营西里小区,1999,53,1, 南 北 , 无电梯,低楼层, 精装 ,39.939085,http://bj.lianjia.com/xiaoqu/1111027379229/,1,116.505445,石佛营西里小区 1室1厅 345万,15,345,64547
绿地新都会,2012,85,2, 南 , 有电梯,中楼层, 精装 ,39.760938,http://bj.lianjia.com/xiaoqu/1111052857099/,1,116.16963,绿地新都会 精装两居室  南向  拎包入住,13,320,37445
北京北,2008,56,1, 东 南 , 有电梯,中楼层, 其他 ,40.062212,http://bj.lianjia.com/xiaoqu/1111027375871/,1,116.412985,北京北 户型方正，总价低，临近地铁站，业主诚心出售,20,360,64286
滨河西里,1994,78,3, 东 西 , 无电梯,低楼层, 简装 ,39.756539,http://bj.lianjia.com/xiaoqu/1111027375859/,1,116.346109,低楼层 诚意出售小三居 随时看房,6,318,40279
万科红,2013,73,1, 西 , 有电梯,高楼层, 精装 ,39.852209,http://bj.lianjia.com/xiaoqu/1111046557914/,1,116.436604,万科红 不限购 宋家庄 大一居室,24,365,50000
n次方,2014,65,1, 西 , 有电梯,中楼层, 精装 ,40.058659,http://bj.lianjia.com/xiaoqu/1111045484641/,1,116.429408,北京城建N次方 西向视野无遮挡 诚心出售 钥匙房,18,300,46154
蓝海苑,2006,62,3, 南 , 有电梯,高楼层, 精装 ,40.044753,http://bj.lianjia.com/xiaoqu/1111027377885/,1,116.601883,蓝海苑复式 上下两层 精装修 诚意出售,11,360,57693
文林大厦,2003,49,1, 南 , 有电梯,中楼层, 精装 ,39.968146,http://bj.lianjia.com/xiaoqu/1111027380356/,1,116.349153,文林大厦 1室1厅 350万,13,350,70451
安贞西里,1986,41,1, 南 , 无电梯,高楼层, 精装 ,39.978491,http://bj.lianjia.com/xiaoqu/1111027375686/,1,116.404579,朝南精装一居 楼下花园 近地铁 不临街 无遮挡,6,345,83881
松榆东里,1996,63,2, 东南 , 有电梯,低楼层, 简装 ,39.878749,http://bj.lianjia.com/xiaoqu/1111027379633/,1,116.481662,此房为商品房满五年，精装修可以直接拎包入住，中间层,18,390,61052
世豪花园,2000,70,2, 南 北 , 无电梯,低楼层, 简装 ,39.849911,http://bj.lianjia.com/xiaoqu/1111027379262/,1,116.513215,南北通透商品房两居，业主换房诚心出售,2,300,42296
龙博苑二区,2004,79,2, 南 北 , 无电梯,中楼层, 简装 ,40.074638,http://bj.lianjia.com/xiaoqu/1111027377718/,1,116.349009,中间层，满五年，南北通透，小区中间位置，采光好,6,388,48561
水关新村,1998,118,3, 南 北 , 无电梯,中楼层, 其他 ,40.218067,http://bj.lianjia.com/xiaoqu/1111027379250/,2,116.249025,水关新村 南北通透3居  中间楼层 ,6,368,31108
美然动力A3区,2003,74,2, 南 北 , 无电梯,高楼层, 精装 ,39.928981,http://bj.lianjia.com/xiaoqu/1111027378381/,1,116.561668,美然动力 南北双通透精装小两居，满两年高原值,6,390,52703
劲松四区,1977,52,2, 南 , 无电梯,高楼层, 简装 ,39.889178,http://bj.lianjia.com/xiaoqu/1111027377369/,1,116.461247,劲松四区 双南向 总价低 交通方便,6,305,58374
武圣西里,1982,62,2, 南 北 , 无电梯,高楼层, 精装 ,39.88522,http://bj.lianjia.com/xiaoqu/1111027380472/,1,116.469531,潘家园武圣西里   两居室    南北通透 ,6,374,59840
星河皓月,2009,119,3, 南 北 , 无电梯,低楼层, 精装 ,39.987782,http://bj.lianjia.com/xiaoqu/2011047640765/,2,116.780446,燕顺路 星河皓月 南北通透三居室 豪华装修 诚心出售,18,358,29971
东贸国际,2009,121,3, 南 , 无电梯,低楼层, 简装 ,39.952636,http://bj.lianjia.com/xiaoqu/2011047640656/,1,116.796374,东贸国际优质三居，南向自住装修,33,310,25620
纳丹堡,2009,127,3, 南 北 , 无电梯,高楼层, 精装 ,39.979875,http://bj.lianjia.com/xiaoqu/2011047640649/,2,116.779959,纳丹堡南北双通透精装大三居 高楼层看房方便,18,380,29922
清秀园北区,2003,87,2, 东 北 , 有电梯,高楼层, 精装 ,40.225155,http://bj.lianjia.com/xiaoqu/1111027378942/,1,116.250886,清秀园北区  满五年   诚心出售,19,330,37556
枣园北里,2000,76,2, 东 西 , 无电梯,中楼层, 简装 ,39.758883,http://bj.lianjia.com/xiaoqu/1111027382734/,1,116.329607,大兴黄村 枣园北里 2000年新户型 诚心出售,6,300,39012
明天第一城6号院,2007,82,2, 南 , 有电梯,高楼层, 其他 ,40.055428,http://bj.lianjia.com/xiaoqu/1111027378406/,1,116.415638,立水桥 不限购 户型方正南向两居室,19,315,38340
融科香雪兰溪,2010,89,3, 南 北 , 有电梯,低楼层, 精装 ,39.751402,http://bj.lianjia.com/xiaoqu/1111027379032/,1,116.550659,融科香雪兰溪 3室1厅 365万,21,365,41012
柏林爱乐二期,2007,60,1, 东南 , 有电梯,低楼层, 精装 ,39.928019,http://bj.lianjia.com/xiaoqu/1111027375966/,2,116.594801,柏林爱乐东南一居 满两年 看房方便,24,339,55877
意华小区,2004,152,4, 南 北 , 无电梯,高楼层, 简装 ,39.968138,http://bj.lianjia.com/xiaoqu/2011047736352/,2,116.783681,意华小区南北通透大四居靠谱出售随时看房,6,360,23641
紫御国际,2010,80,3, 南 北 , 有电梯,低楼层, 精装 ,39.90865,http://bj.lianjia.com/xiaoqu/1111027382747/,1,116.228643,紫御国际 底商 出售 便宜 业主诚心出售,15,330,41250
荣丰2008,2005,29,1, 北 , 有电梯,中楼层, 精装 ,39.900529,http://bj.lianjia.com/xiaoqu/1111027378998/,1,116.343245,西城区，广安门，70年产权，荣丰复式，地铁达官营站！,12,365,125863
枣园小区,1996,70,2, 南 北 , 无电梯,低楼层, 简装 ,39.757413,http://bj.lianjia.com/xiaoqu/1111027382766/,1,116.334045,枣园小区 南北低层两居 枣园地铁,6,308,43460
三丰里小区,1978,36,1, 南 , 无电梯,中楼层, 精装 ,39.925343,http://bj.lianjia.com/xiaoqu/1111027379215/,1,116.445284,【三丰里社区】【全南向】【格局方正】【自住保持不错,5,330,89407
重聚园,2003,62,1, 西南 , 有电梯,中楼层, 精装 ,39.899968,http://bj.lianjia.com/xiaoqu/1111027382550/,1,116.236106,免税 精装 中间层 可作婚房 安静舒适 可升京源！,24,325,51893
南十里居,1986,49,2, 西北 , 无电梯,低楼层, 简装 ,39.961829,http://bj.lianjia.com/xiaoqu/1111027378611/,1,116.503578,东四环边上 西向二居室 满五年 适合刚需！,6,305,61642
翠成馨园,2007,75,1, 东 西 , 有电梯,高楼层, 其他 ,39.86507,http://bj.lianjia.com/xiaoqu/1111027376354/,1,116.517963,翠成馨园 东西通透大一居 可做两居 格局合理,14,380,50667
北亚花园,2002,88,2, 东 西 , 无电梯,低楼层, 简装 ,40.135623,http://bj.lianjia.com/xiaoqu/1111027376250/,1,116.428411,北亚花园一层两居室，满五唯一，采光充足,7,320,36364
大山子南里,1994,54,2, 南 北 , 无电梯,高楼层, 简装 ,39.988442,http://bj.lianjia.com/xiaoqu/1111027373915/,1,116.490862,大山子南里 楼龄新 南北通透两居室 邻近地铁,6,335,62026
皓月园,2006,90,2, 东 南 , 有电梯,低楼层, 精装 ,39.941152,http://bj.lianjia.com/xiaoqu/1111052110644/,1,116.117724,"此房为东南向，电梯房,采光好，无遮挡",16,390,42862
泰河园三里,2005,63,1, 南 北 , 无电梯,高楼层, 精装 ,39.771345,http://bj.lianjia.com/xiaoqu/1111027377897/,1,116.508479,南北通透，已做好阁楼，可当小两居。,6,305,47896
合立方,2010,73,2, 南 , 有电梯,中楼层, 精装 ,40.063191,http://bj.lianjia.com/xiaoqu/1111027375135/,1,116.416572,立水桥 总价低  南向精装两居 业主诚心出售,21,330,45039
万象新天四区,2005,66,1, 西北 , 有电梯,高楼层, 其他 ,39.932527,http://bj.lianjia.com/xiaoqu/1111027380516/,1,116.598911,万象新天四区 1室1厅 378万,18,378,57135
福城上上城五期,2009,121,3, 南 北 , 无电梯,低楼层, 精装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福城上上城五期  南北通透三居室双卫  满两年,28,300,24794
太平桥东里,1989,59,2, 南 北 , 无电梯,低楼层, 简装 ,39.892447,http://bj.lianjia.com/xiaoqu/1111027379961/,1,116.32922,满五年 低楼层带自建 南北通透 可做小三居！,6,380,63461
肿瘤医院宿舍,1996,64,2, 东 西 , 无电梯,中楼层, 简装 ,40.061498,http://bj.lianjia.com/xiaoqu/1111027382599/,1,116.417644,满五公房 税费两个点 采光 通透 业主诚心出售,6,360,56049
农林科学院宿舍,1980,41,1, 东南 , 无电梯,中楼层, 简装 ,39.950052,http://bj.lianjia.com/xiaoqu/1111027378547/,1,116.294677,农林科学院 东南一居 带南向阳台,4,390,95122
潮白星光公馆,2012,114,3, 南 西 北 , 无电梯,低楼层, 精装 ,39.957451,http://bj.lianjia.com/xiaoqu/2011047744841/,2,116.798607,潮白星光公馆  南北通透三居  全明户型  业主靠谱,24,310,27032
天洋城,2011,114,3, 南 北 , 无电梯,高楼层, 精装 ,39.970903,http://bj.lianjia.com/xiaoqu/2011047640650/,1,116.828287,天洋城南北通透三居室 精装修 看房方便 有钥匙,33,322,28032
林肯公寓,2011,67,2, 东 西 , 有电梯,中楼层, 精装 ,39.817227,http://bj.lianjia.com/xiaoqu/1111041092684/,1,116.514743,林肯公寓 精装两居挑空LOFT 临近地铁 不限购,9,380,56498
大方居,2008,87,2, 东 西 , 有电梯,高楼层, 简装 ,39.882381,http://bj.lianjia.com/xiaoqu/1111027376834/,2,116.639972,此房满五年，电梯房，采光和通风都好，业主诚心出售,22,329,37812
农光东里,1994,56,2, 南 北 , 无电梯,低楼层, 简装 ,39.888742,http://bj.lianjia.com/xiaoqu/1111027378489/,1,116.476467,农光东里工行宿舍楼 好楼层 满五年,6,366,64848
永乐东区,1987,59,2, 东 , 有电梯,中楼层, 简装 ,39.906502,http://bj.lianjia.com/xiaoqu/1111027381852/,1,116.239132,永乐小区 简装两居 中间楼层 有电梯 无遮挡,20,322,53712
管庄西里,2001,72,2, 东 西 , 无电梯,高楼层, 简装 ,39.921447,http://bj.lianjia.com/xiaoqu/1111027374857/,1,116.594761,管庄西里 东西通透两居 满五年,6,370,51389
铸造村,1997,79,2, 西南 , 有电梯,高楼层, 简装 ,39.932229,http://bj.lianjia.com/xiaoqu/1111027382772/,1,116.161141,铸造村正规大两居室采光好户型好！,16,385,48673
清逸园,1998,80,2, 南 北 , 无电梯,高楼层, 简装 ,39.809878,http://bj.lianjia.com/xiaoqu/1111027378970/,1,116.45457,清逸园两居室 南北通透  满五年,6,320,39976
安慧北里小区,1990,42,1, 东南 南 西南 , 有电梯,低楼层, 简装 ,40.001599,http://bj.lianjia.com/xiaoqu/1111027375591/,1,116.419996,安慧北里小区，朝南一居室，满五年公房,13,345,80721
双桥中路10号北院,1999,96,2, 南 北 , 无电梯,高楼层, 简装 ,39.89581,http://bj.lianjia.com/xiaoqu/1111027379536/,1,116.605112,满五年，南北通透两居室，采光充足，视野好！,6,380,39444
七星园,1995,64,1, 南 北 , 无电梯,高楼层, 精装 ,39.905466,http://bj.lianjia.com/xiaoqu/1111027378940/,2,116.221549,七星园南北通透两居 采光好 户型方正,6,350,54586
天通苑本六区,2000,91,2, 南 北 , 无电梯,低楼层, 精装 ,40.071807,http://bj.lianjia.com/xiaoqu/1111027380042/,1,116.431342,本六区 板楼两居 板楼2层 南北通透 诚心出售,6,375,41024
乐城,2004,43,1, 北 , 有电梯,中楼层, 简装 ,39.882483,http://bj.lianjia.com/xiaoqu/1111027377722/,0,116.346469,房子户型方正，北向开间，商品房,24,360,83566
十里堡北区,1982,65,2, 南 北 , 无电梯,高楼层, 简装 ,39.937474,http://bj.lianjia.com/xiaoqu/1111027379401/,1,116.509699,南北通透两居 温馨舒适 交通便利,6,350,53847
滨河西里北区,1994,62,2, 南 北 , 无电梯,中楼层, 精装 ,39.759469,http://bj.lianjia.com/xiaoqu/1111027375860/,1,116.345374,滨河西里北区 2室1厅 300万,6,300,48372
六里屯西里,1983,50,2, 南 , 无电梯,低楼层, 精装 ,39.935136,http://bj.lianjia.com/xiaoqu/1111027377992/,1,116.478669,六里屯西里双南两居 无遮挡采光好,6,332,66176
长城国际,2010,58,1, 西 , 有电梯,高楼层, 精装 ,39.900576,http://bj.lianjia.com/xiaoqu/1111027376334/,1,116.638919,高楼层视野好 户型方正 随时签约 精装修拎包入住,22,340,58320
城子西街1号院,2004,84,2, 南 北 , 无电梯,中楼层, 精装 ,39.959709,http://bj.lianjia.com/xiaoqu/1111053028263/,1,116.10172,城子西街  房龄新 南北通透 精装修 ,6,336,39868
远洋山水,2005,61,1, 西 , 有电梯,中楼层, 精装 ,39.906426,http://bj.lianjia.com/xiaoqu/1111027382209/,1,116.247008,正规的一室一厅  精装修  出行方便,25,370,59784
莲水怡园,2005,95,2, 南 北 , 有电梯,低楼层, 简装 ,39.767883,http://bj.lianjia.com/xiaoqu/1111027378086/,1,116.554139,莲水怡园满五唯一两居室  南北通透  距地铁一站地,12,320,33642
美林湾,2009,89,2, 东南 , 无电梯,中楼层, 精装 ,39.980612,http://bj.lianjia.com/xiaoqu/2011047710270/,1,116.77441,美林湾 东南金角两居室 中间楼层 满两年钥匙房,24,310,34832
美林湾,2009,89,2, 南 , 无电梯,低楼层, 简装 ,39.980612,http://bj.lianjia.com/xiaoqu/2011047710270/,1,116.77441,美林湾 南向两居室 低楼层 精装修,24,300,33708
纳丹堡,2009,108,2, 西南 , 无电梯,低楼层, 精装 ,39.979875,http://bj.lianjia.com/xiaoqu/2011047640649/,1,116.779959,纳丹堡 西南向两居室 毛坯 业主诚售 ,18,303,27994
星河皓月,2009,92,2, 西南 , 无电梯,高楼层, 简装 ,39.987782,http://bj.lianjia.com/xiaoqu/2011047640765/,1,116.780446,星河皓月 精装西南两居 业主诚售,18,303,32935
金玉源,2007,130,3, 南 北 , 无电梯,高楼层, 精装 ,39.981324,http://bj.lianjia.com/xiaoqu/2011047721952/,2,116.784964,金玉源大3居，三阳开泰，看房随时。业主着急卖,5,310,23784
美林湾,2009,119,3, 南 北 , 有电梯,低楼层, 精装 ,39.980612,http://bj.lianjia.com/xiaoqu/2011047710270/,2,116.77441,美林湾 低楼层精装三居 诚心出售 看房方便,34,340,28360
星河皓月,2009,102,2, 南 北 , 无电梯,中楼层, 简装 ,39.987782,http://bj.lianjia.com/xiaoqu/2011047640765/,1,116.780446,星河皓月南北通透两居室 简装 业主诚心出售,18,320,31138
昌盛园一区,1995,88,3, 南 北 , 无电梯,高楼层, 精装 ,40.217911,http://bj.lianjia.com/xiaoqu/1111027376568/,2,116.259318,昌盛园一区 3室2厅 330万,6,330,37196
