totalFloor,bathroom,furnished,unitPrice,area,address,direction,livingroom,totalPrice,floor,age,elevator,title
12,3, 精装 ,51874,104,北苑家园紫绶园, 南 北 ,1,540,高楼层,1999, 无电梯,北苑家园紫绶园 南北通透 把边户型 板楼三居
18,2, 其他 ,44504,121,徜徉嘉园8号院, 南 西 北 ,2,540,低楼层,2014, 有电梯,徜徉嘉园8号院南北通透大两居可上北京四中
6,2, 简装 ,115865,56,朱各庄小区, 南 北 ,1,650,中楼层,1984, 无电梯,育英学校 朱各庄小区 南北两居 三层 免税 全明格局
14,3, 精装 ,52667,120,山水巢东, 南 西 北 ,2,632,高楼层,2004, 有电梯,山水巢东 精装三居紧邻公园 带35平露台
32,2, 其他 ,58885,106,天畅园, 西北 ,1,630,中楼层,2008, 有电梯,天畅园 临小区水系精装修2居产权清晰没有贷款诚意出售
33,3, 其他 ,53044,115,融泽嘉园, 南 北 ,1,610,高楼层,2014, 有电梯,融泽嘉园30万装修 三面朝南三居室看房方便
6,3, 精装 ,71535,81,团结湖北头条, 南 北 ,1,580,中楼层,1981, 无电梯,团结湖北头条满五年家庭就这一套大三居，中间楼层
6,3, 精装 ,58104,111,世纪村东区, 西南 北 ,2,650,高楼层,1996, 无电梯,精装大3居双卫复式  西南北 能改4居 
9,3, 简装 ,64351,116,保利欣苑, 南 北 ,2,750,低楼层,2004, 有电梯,保利欣苑板楼南北通透 三居满五年
24,2, 简装 ,90373,84,世捷座, 东 ,1,765,低楼层,2004, 有电梯,世捷座 2室1厅 765万
4,1, 精装 ,87942,68,四季香山, 南 北 ,1,598,中楼层,2004, 有电梯,四季香山 南北通透 精装一居室 采光好视野开阔 满五年
15,1, 其他 ,67295,81,北京印象, 东 ,1,550,低楼层,2003, 有电梯,北京印象 东向电梯经典一居 地铁6号线五路居
11,3, 精装 ,38659,168,天通苑北一区, 南 西 ,2,650,高楼层,2004, 有电梯,诚心在售西南复式，精装修，带露台，视野好，采光足
28,2, 精装 ,54256,105,天时名苑, 南 北 ,2,575,中楼层,2009, 有电梯,天时名苑 南北通透的两居 满五年 您造吗
6,3, 精装 ,47960,106,云趣园一区, 南 北 ,1,510,高楼层,2000, 无电梯,小区中间 自住装修 双通透三居室 商品房 业主诚意出售
13,2, 简装 ,66797,97,景泰西里西区, 北 ,1,650,高楼层,2005, 有电梯,东城区 景泰西里西区 满五年两居
11,3, 精装 ,44051,172,富力又一城A区, 南 北 ,2,760,中楼层,2005, 有电梯,富力低总价三居室 满五年 双卧朝南 中间楼层
25,3, 简装 ,52720,113,北苑家园绣菊园, 西北 ,1,600,高楼层,2001, 有电梯,满五年 业主家庭在北京无其他住房 户型方正 高层
6,4, 简装 ,63791,86,翠林三里, 南 北 ,1,550,高楼层,1996, 无电梯,南二环 右安门外翠林小区 供电局宿舍南北通透
9,2, 精装 ,65028,107,奥林匹克花园三期, 南 北 ,2,698,高楼层,2007, 有电梯,东坝 奥林匹克花园 精装两居 南北通透 免税
6,2, 精装 ,101134,57,翠微南里, 南 北 ,1,580,高楼层,1990, 无电梯,翠微南里 南北通透两居 采光好 中间楼层
28,2, 精装 ,49453,103,电子城小区, 南 西 ,2,510,中楼层,2001, 有电梯,电子城小区 超大2居室 满五年 诚心出售
7,3, 精装 ,48644,135,龙泽苑东区, 南 北 ,2,660,低楼层,2003, 无电梯,龙泽苑东区三居两卫 商品房满五年 距离城铁800米
16,2, 精装 ,53922,102,百子湾家园三区, 南 ,1,550,中楼层,2006, 有电梯,百子湾南向两居 满五年  看小区花园
6,3, 简装 ,75330,90,育慧西里, 南 北 ,1,680,中楼层,1995, 无电梯,南北通透 正规的三居室 满五年的公房
5,2, 简装 ,119247,47,人定湖西里, 东 西 ,1,570,低楼层,1980, 无电梯,低楼层全明户型2居，人定湖公园西门，适合有老人家庭
25,3, 简装 ,49853,139,北苑家园绣菊园南区, 西南 ,1,695,低楼层,2005, 有电梯,北苑家园绣菊园南区 西南向 视野好 采光好
4,2, 精装 ,67703,100,奥林匹克花园一期, 南 北 ,2,680,中楼层,2003, 无电梯,东坝奥园 免税两居 低密度花园洋房 换房出售
6,2, 精装 ,49300,101,龙锦苑一区, 南 北 ,2,500,低楼层,2004, 无电梯,商品房满五年家庭名下一套，精装修
6,3, 简装 ,60484,124,永安东里, 南 北 ,2,750,高楼层,1998, 无电梯,南北通透经典三居室，看房联系格局棒
6,3, 简装 ,33885,147,清欣园甲区, 南 北 ,1,500,高楼层,2001, 无电梯,房本满五年 购买者交契税和差额增值税
6,3, 精装 ,46741,160,望京西园一区, 南 北 ,2,750,高楼层,1997, 无电梯,望京西园一区 3室2厅 750万
6,3, 精装 ,50390,105,建东苑, 东 南 北 ,1,530,中楼层,2004, 无电梯,建东苑南北三居室  楼层好  楼林新
5,3, 简装 ,48824,140,翠成馨园, 南 北 ,2,685,低楼层,2003, 无电梯,翠成馨园 3室2厅 685万
6,3, 精装 ,74359,78,六里屯北里, 南 北 ,1,580,中楼层,1985, 无电梯,六里屯北里 3室1厅 580万
5,3, 其他 ,88523,66,芳群园二区, 南 北 ,1,590,低楼层,1992, 无电梯,芳群园二区+花园40平米+自建30平米+南北通透正规两居
15,2, 简装 ,58474,94,柏林爱乐四期, 南 北 ,1,550,中楼层,2008, 有电梯,接受换房周期 南北通透高楼层 6号线黄渠 有钥匙随时看
6,2, 简装 ,98721,54,厂洼小区, 南 北 ,1,540,高楼层,1989, 无电梯,厂洼小区 南北通透小两居 适宜居住
18,2, 精装 ,62950,88,第三区, 南 ,1,560,高楼层,2009, 有电梯,西城 第三区全南两居 商住两用不限购 精装修 业主诚售
6,3, 精装 ,53381,140,玉海园五里, 南 北 ,2,750,高楼层,1999, 无电梯,玉海园五里   精装婚房  带露台    诚心出售
24,2, 精装 ,77228,101,紫薇天悦, 东南 ,2,780,低楼层,2009, 有电梯,紫薇天悦 2室2厅 780万
12,3, 精装 ,100487,76,海淀南路, 南 北 ,1,765,中楼层,1988, 有电梯,海淀南路八一学区       南北通透三居室满五年
16,3, 简装 ,86774,80,安贞西里, 南 北 ,1,700,低楼层,1987, 有电梯,安贞西里 诚心出售 南北通透 温馨三居 
26,2, 精装 ,59870,108,安慧北里逸园, 东北 ,1,650,高楼层,1997, 无电梯,逸园两居室，有车位，换房出售，可上陈经纶学校
28,2, 精装 ,62177,96,南湖东园一区, 东 南 北 ,1,600,低楼层,1998, 有电梯,望京南湖东园一区中间楼层西南向两居室
25,2, 简装 ,81169,64,似海怡家, 西 ,1,525,高楼层,2002, 有电梯,宣武医院对面 似海怡家西向一居
14,2, 精装 ,79592,73,莱圳家园, 南 ,1,585,中楼层,2006, 有电梯,莱圳满五年唯一，全南向两居，精装修靠谱出售
11,2, 简装 ,53538,95,巧克力城, 南 北 ,1,510,低楼层,2004, 有电梯,首套购房无个税  商品房   诚心出售
19,2, 精装 ,64709,107,天和人家, 东 ,2,696,中楼层,2004, 有电梯,换房已定，随时签约！总成本低。
21,2, 精装 ,55239,105,建工家园, 南 ,2,580,高楼层,2008, 有电梯,建工家园 南通透 满五 户型方正全
15,2, 精装 ,57541,107,三环新城8号院, 南 ,1,620,中楼层,2006, 有电梯,商品房 诚心出售 南向明厨明卫两居 每天8小时采光
27,1, 精装 ,86820,63,金桥国际, 南 ,1,550,中楼层,2004, 有电梯,文汇学区 房子是满五年商品房 南向一居室 采光好
18,3, 精装 ,88353,77,裕民东里, 西南 ,1,688,高楼层,1994, 有电梯,裕民东里 低楼层三居室 免税 采光好
6,2, 精装 ,123510,58,上地东里, 南 北 ,1,725,高楼层,1993, 无电梯,满五年，自住装修，南北通透，看房方便
5,2, 精装 ,103735,48,港沟小区, 南 北 ,1,500,高楼层,1978, 无电梯,看房方便 安静 业主诚心出售随时签约
5,3, 精装 ,37771,140,龙跃苑二区, 南 北 ,2,530,中楼层,2003, 无电梯,精装三居两卫 小区中间全明格局 楼下是车位
15,3, 精装 ,51454,110,金蝉南里, 东 南 北 ,2,570,高楼层,2005, 有电梯,金蝉南里南北通透三居室 高楼层 无遮挡 精装修
12,2, 简装 ,65999,78,华龙美晟, 东 ,1,520,低楼层,2009, 有电梯,东城区 09年新小区 正规两居室 业主诚心出售
6,3, 简装 ,74953,73,安华西里一区, 东南 北 ,1,550,高楼层,1985, 无电梯,南北通透-全明格局 采光好-紧挨地铁
6,4, 精装 ,26470,245,天通苑本一区, 南 北 ,2,649,高楼层,1999, 无电梯,商品房满五年  挑空复式  精装修
6,3, 简装 ,60002,115,骚子营, 南 北 ,1,695,低楼层,1999, 无电梯,骚子营 低楼层 卧室两南一北 客厅有西窗 格局清晰
22,2, 精装 ,72189,102,望京西园三区, 东南 ,2,740,中楼层,2000, 有电梯,三区 东南金角两居 商品房 高原值 前排楼 不临街 观景
6,3, 精装 ,39104,153,天赐良园二期, 南 北 ,2,600,高楼层,2002, 无电梯,通州温榆河畔 精装三居 采光好无遮挡 
6,5, 精装 ,30823,214,天通苑北二区, 南 北 ,3,660,高楼层,2005, 无电梯,商满五年，北二优质6+7复式，精装，南北双露台
5,2, 其他 ,70134,108,BOBO自由城, 南 北 ,2,758,低楼层,2004, 无电梯,南花园两居室 满两年免增值税 精装修 小区中间位置 
15,2, 精装 ,56924,91,DBC加州小镇C区, 南 ,2,518,低楼层,2010, 有电梯,满两年 精装修 全南向正规两居室 
4,3, 精装 ,51784,128,幻星家园, 南 北 ,2,665,中楼层,2002, 无电梯,南北通透4层板楼三居室，双卧客厅朝南，满五年
12,4, 简装 ,33415,200,天通苑中苑, 南 北 ,2,670,低楼层,2008, 有电梯,中苑一层带地下，商品房满两年，南北通透
26,2, 精装 ,62773,82,海棠湾一期, 南 北 ,1,518,低楼层,2011, 有电梯,海棠湾南北通透两居，满两年，诚心出售
11,3, 精装 ,60787,119,DBC加州小镇, 南 北 ,2,725,中楼层,2007, 有电梯,加州小镇南北通透精装修三居室，可上育才学校
7,3, 精装 ,71175,98,芍药居北里, 南 北 ,2,700,高楼层,1994, 无电梯,安静不临街  精装修  南北通透  带自建
18,3, 精装 ,33612,180,东晶国际, 东 西 ,2,605,高楼层,2002, 有电梯,东晶国际 三居室 业主诚心出售 看房方便
16,2, 简装 ,85325,58,索家坟, 南 ,1,500,低楼层,1989, 有电梯,西直门首钢小区 索家坟双南向双阳台两居室无遮挡 
22,4, 简装 ,46342,164,清河文苑, 东北 ,2,760,高楼层,2001, 有电梯,清河文苑 东北大四居室 随时可看 随时可签
25,3, 精装 ,44584,112,地铁古城家园, 西北 ,1,500,中楼层,2001, 有电梯,地铁古城家园 3室1厅 500万
18,4, 精装 ,31250,192,双兴南区, 南 北 ,3,600,中楼层,2006, 有电梯,顶层大复式，精装修，满五年，诚心出售
6,3, 简装 ,47727,146,北京青年城, 南 北 ,2,700,高楼层,2004, 无电梯,五环边上 青年城南北通透3居室 双阳台
5,2, 简装 ,66312,84,观澳园, 东南 ,2,560,高楼层,2005, 无电梯,观澳园 东南两居室 带学区名额 户口可迁走
24,3, 精装 ,58652,92,梵谷水郡, 西南 北 ,1,540,低楼层,2005, 有电梯,梵谷水郡总价低 两居的价格买三居 无税 精装三居
6,3, 其他 ,77766,73,胜古南里, 南 北 ,1,575,低楼层,1981, 无电梯,胜古南里 中石化家属楼 三居室 满五年 家庭仅有的住房
18,3, 精装 ,58937,130,北苑家园茉藜园, 南 北 ,2,768,高楼层,2005, 有电梯,北苑家园茉藜园板楼南北通透三居室
6,2, 精装 ,53740,93,新华联家园南区, 南 北 ,2,503,中楼层,2002, 无电梯,果园 新华联家园南区 中间楼层 南北通透
32,3, 精装 ,22588,228,天通西苑三区, 东 南 北 ,2,515,高楼层,2003, 有电梯,商品房总价低 精装三居室 双露台 层高3米1
27,2, 精装 ,70908,95,苹果社区南区, 北 ,1,680,中楼层,2005, 有电梯,南区复式，业主诚意出售，装修保养超级好
5,2, 精装 ,71211,98,观澳园, 南 北 ,2,700,中楼层,2005, 无电梯,观澳园 中间层南北两居室，满五年
18,3, 其他 ,57552,106,后现代城, 南 ,1,615,低楼层,2008, 有电梯,后现代城 精装南向大复式 诚意出售 随时看房
16,2, 简装 ,85821,64,工体北路, 东北 ,0,555,中楼层,1988, 无电梯,工体北路小区，电梯两居室。满五年公房
6,3, 毛坯 ,51259,128,流星花园三区, 南 北 ,2,660,中楼层,2004, 有电梯,南北通透+电梯入户+满五年+德式建筑
6,3, 精装 ,48803,112,新华西街, 南 北 ,1,550,高楼层,2000, 无电梯,通州万达广场 精装三居 紧邻北苑地铁 免征税费
13,2, 精装 ,130000,60,新文化街, 南 北 ,1,780,高楼层,1985, 有电梯,金融街 新文化街  总价低的两居室
24,3, 简装 ,56789,96,望园东里, 东北 ,1,550,中楼层,2000, 有电梯,望园东里 3室1厅 550万
6,2, 简装 ,114278,65,香饵胡同, 西北 ,1,750,低楼层,2002, 无电梯,交东小区 板楼两居  业主诚心出售
6,2, 简装 ,124209,63,人定湖西里, 南 ,1,785,中楼层,1980, 无电梯,人定湖西里 双南双阳台两居 中间层 诚心出售
6,2, 简装 ,83899,61,安园, 南 北 ,1,520,高楼层,1993, 无电梯,安园 2室1厅 520万
6,4, 精装 ,37196,164,龙泽苑东区, 南 北 ,1,610,高楼层,2005, 无电梯,南北露台  小区中间位置  原值高  看房方便
13,3, 精装 ,36296,159,天通西苑一区, 南 北 ,2,580,高楼层,2001, 有电梯,西一区 精装修南北通透三居室，电梯板楼，二个卫生间
18,2, 精装 ,59184,98,世纪星城三期, 南 北 ,2,580,高楼层,2009, 有电梯,满五年 免税房 精装修 高楼层 南北通透 看房随时 
15,3, 简装 ,63969,81,团结湖南里, 西北 ,1,520,低楼层,1985, 无电梯,团结湖南里简装三居，户型方正，西北朝向。
10,1, 精装 ,84616,65,逸成东苑, 西 ,1,550,低楼层,2004, 有电梯,学院路 逸成东苑 正规一居室 免征个税 诚意出售
16,3, 精装 ,93024,77,海淀南路, 西北 ,1,720,中楼层,1989, 有电梯,八一学区 满五年公房 精装三居室 临近地铁
12,2, 精装 ,80709,79,天桥北里, 西南 ,1,638,中楼层,2002, 有电梯,西南朝向两居室，带电梯，满五年，诚意出售
17,2, 精装 ,87439,68,安化北里, 东南 ,1,600,低楼层,1989, 有电梯,培新学区 东南两居室 带储物间 带电梯
12,3, 精装 ,54930,142,靓景明居, 南 北 ,1,780,高楼层,2005, 有电梯,靓景明居 3室1厅 780万
6,3, 简装 ,106882,68,万寿路西街11号院, 南 北 ,1,730,中楼层,1987, 无电梯,育英学区房  南北通透三居 名额没占用  满五年公房
6,2, 精装 ,73898,83,金庄1号院, 南 ,1,620,高楼层,1996, 无电梯,金庄一号院南北通透两居带阁楼，业主诚意出售，不临街
11,3, 其他 ,53698,113,DBC加州小镇, 南 北 ,2,610,低楼层,2007, 有电梯,加州小镇B区 通透板楼三居 满5年免税
15,2, 精装 ,64688,86,第三区, 东南 ,2,560,中楼层,2009, 有电梯,西城区 第三区 商住两用 不限购
14,2, 精装 ,87088,66,红联北村, 东 西 ,1,580,低楼层,1993, 有电梯,北邮附小红联北村两居大客厅带电梯采光好户型方正
21,2, 精装 ,56498,111,朝阳无限, 北 ,1,630,低楼层,2003, 有电梯,朝阳无限二居满五年，家庭名下就这一套房产，装修好
24,2, 精装 ,77873,83,芍药居北里, 东南 ,1,650,中楼层,1998, 有电梯,芍药居北里+精装修两居室+看房方便
6,2, 精装 ,103235,58,三庙街, 南 北 ,1,600,高楼层,1988, 无电梯,长椿街 三庙街 全明格局 南北通透两居室
20,3, 简装 ,85181,91,干杨树, 东北 ,1,780,低楼层,1998, 有电梯,干杨树小区 国管局大院 三居诚意出售
11,3, 精装 ,58186,113,柏林爱乐三期, 南 北 ,2,660,高楼层,2007, 有电梯,柏林三期 精装南北通透三居室 满五年 换房诚售
5,3, 简装 ,109459,56,小经厂胡同, 南 北 ,1,618,中楼层,1982, 无电梯,南北通透三居室 满五年 低楼层
18,3, 精装 ,46467,122,临镜苑, 南 北 ,2,570,高楼层,2008, 有电梯,临镜苑二期 南北通透精装三居 带电梯 
6,2, 精装 ,53319,100,新康家园, 东 西 ,2,535,中楼层,2004, 无电梯,已购待售  户型通透 精装修 落地窗
11,2, 精装 ,49187,105,顺驰领海, 南 北 ,2,520,低楼层,2009, 有电梯,南北通透大两居 主卧客厅朝南 精装
6,3, 简装 ,136043,56,科育小区, 东 南 西 ,1,770,低楼层,1981, 无电梯,中关村一小学区房 名额无占用 中间层 公房可高贷款
13,2, 简装 ,100831,67,椿树园, 东 西 ,1,680,高楼层,1999, 有电梯,东西通透两居室 税费少 诚意出售
18,3, 精装 ,55587,89,金地仰山, 南 北 ,1,500,中楼层,2012, 有电梯,金地仰山 南北通透小三居 精装修 满两年 
19,2, 其他 ,73026,89,阳光花园, 南 北 ,1,650,中楼层,2009, 有电梯, 阳光花园 南北通透两居 满五年且家庭名下无其它房产
13,2, 简装 ,69188,83,景泰西里西区, 东 南 西 ,1,580,高楼层,2005, 有电梯,东城区05年社区 东西通透挂南窗 高楼层
7,2, 精装 ,93953,58,新中西街, 南 北 ,1,550,低楼层,1990, 无电梯,精装两居，随时看房，近地铁公交，史家实验学区房
9,3, 精装 ,70834,96,首开常青藤二期, 南 北 ,1,680,中楼层,2011, 有电梯,一梯两户，南北通透带电梯，小三居
12,3, 精装 ,54255,116,聚兴园, 南 北 ,2,630,中楼层,2005, 有电梯,聚兴园中间层双卫南北通透三居大客厅采光佳
11,2, 精装 ,61828,93,首开国风美唐一期, 南 北 ,1,575,中楼层,2012, 有电梯,美唐一期 花园景观 电梯洋房 精装修 紧邻地铁 满二年
6,2, 简装 ,102291,65,北三环中路, 南 北 ,1,670,高楼层,1980, 无电梯,南北通透两居室诚心出售随时可签
22,2, 简装 ,75702,67,紫金庄园, 南 ,1,510,低楼层,1998, 有电梯,紫金庄园  南向两居 满五年公房 诚心出售
